,0,1
3554,09.1.04.01,AVEDJI
3555,09.1.04.02,AZONLIHOUE
3556,09.1.04.03,BOCOHOUE
3557,09.1.04.04,CONDJI-AGNAME
3558,09.1.04.05,DON-AGBODOUGBE
3559,09.1.04.06,DON-KONDJI
3560,09.1.04.07,HAHAME
3561,09.1.04.08,KODJI KPONOU
3562,09.1.04.09,KPINNOU
3563,09.1.04.10,SAZOUEKPA
3564,09.2.01.01,AGBODJI
3565,09.2.01.02,AGBOH
3566,09.2.01.03,DJIDJOZOUN
3567,09.2.01.04,HOUEGBO
3568,09.2.01.05,HOUNVIATOUIN
3569,09.2.01.06,KOWEHO
3570,09.2.01.07,LOGLOE
3571,09.2.01.08,MEDETOGBO
3572,09.2.01.09,ZIZAGUE
3573,09.2.01.10,ZOUNGBO-MISSION
3574,09.2.02.01,AKPLENOU
3575,09.2.02.02,ATOE
3576,09.2.02.03,BADAZOUIN
3577,09.2.02.04,GNIDONOU
3578,09.2.02.05,HOMBETE
3579,09.2.02.06,HONHOUI
3580,09.2.02.07,KPAVE
3581,09.2.02.08,KPODIN
3582,09.2.02.09,MEDESSEDJI
3583,09.2.02.10,MISSIAFO
3584,09.2.02.11,OVOUN
3585,09.2.02.12,TOWENOU
3586,09.2.02.13,ZOUNGBO
3587,09.2.51.01,AGONSA
3588,09.2.51.02,DADO
3589,09.2.51.03,DANSATINGO
3590,09.2.51.04,DOGUIA
3591,09.2.51.05,GANTITOMEY
3592,09.2.51.06,GBEDJI-COME
3593,09.2.51.07,HINKPEME
3594,09.2.51.08,KPINDJICOME
3595,09.2.51.09,KPINDJIGBEDJI
3596,09.2.51.10,MASSE
3597,09.2.51.11,SEHOUGBATO
3598,09.2.51.12,TCHANHOUE-COME
3599,09.2.51.13,TOHONOU
3600,09.2.51.14,TOKPOE
3601,09.2.03.01,AHLOUME
3602,09.2.03.02,BOLIME
3603,09.2.03.03,DJADJI
3604,09.2.03.04,GBAKPODJI
3605,09.2.03.05,HONTOKPOME
3606,09.2.03.06,HOUEGANMEY
3607,09.2.03.07,KPLATOE
3608,09.2.03.08,TCHANTCHANKPO
3609,09.2.04.01,ADJAME
3610,09.2.04.02,AGONGOH
3611,09.2.04.03,ATOHOUE
3612,09.2.04.04,DAKPLA
3613,09.2.04.05,DEVEDJI
3614,09.2.04.06,DHODHO
3615,09.2.04.07,DJOFLOUN
3616,09.2.04.08,FONCOME
3617,09.2.04.09,GBEDECOME
3618,09.2.04.10,GBETOCOME
3619,09.2.04.11,GBOZEHOUE
3620,09.2.04.12,HANGNANME
3621,09.2.04.13,HEGOH
3622,09.2.04.14,HOUNGOH
3623,09.2.04.15,HOUNVE
3624,09.2.04.17,TANVE
3625,09.2.04.18,YETOE
3626,09.2.05.01,AKOKPONAWA
3627,09.2.05.02,OUASSA-KPODJI
3628,09.2.05.03,OUOCOME
3629,09.2.05.05,POSSOTOME
3630,09.2.05.06,SEHOMI-DATOH
3631,09.2.05.07,SEHOMI-KOGBOME
3632,09.2.05.08,ZINWEGOH
3633,09.2.06.01,AVEGANME
3634,09.2.06.02,DJEKIAN
3635,09.2.06.04,HOUANGUIA
3636,09.2.06.05,HOUNGUEME
3637,09.2.06.06,LONFIN
3638,09.2.06.07,OZOUEDJAME
3639,09.2.06.08,SINKPE-GBOLOSSOUHOUE
3640,09.2.06.10,TOHOUETA
3641,09.2.06.11,TOHOUETA AKLOH
3642,09.2.06.12,YEGODOE
3643,09.3.01.01,AGATOGBO
3644,09.3.01.02,AHOUANDJIGO CODJI
3645,09.3.01.04,DOHI
3646,09.3.01.05,GONGUEGBO
3647,09.3.01.06,GONGUEKPE
3648,09.3.01.07,GUEZIN AHOUANDJIGO
3649,09.3.01.08,GUEZIN DONHUINOU
3650,09.3.01.09,GUEZIN GBADOU
3651,09.3.01.10,GUEZIN ZINKPANOU
3652,09.3.01.11,KPETOU
3653,09.3.01.12,KPETOU-GAHOUE
3654,09.3.02.01,ACLOME
3655,09.3.02.02,BOWE-GBEDJI
3656,09.3.02.03,DEGOUE
3657,09.3.02.04,GBOGUINHOUE
3658,09.3.02.05,KPODJI
3659,09.3.02.06,MEDEMAHOUE
3660,09.3.02.07,MONGNONHOUI
3661,09.3.02.08,TOKAN
3662,09.3.02.09,TOSSOUHON
3663,09.3.51.01,AGOUTOME
3664,09.3.51.02,APEHVEDJI
3665,09.3.51.03,AVEDJI
3666,09.3.51.04,AZANNOU
3667,09.3.51.05,DEUX KILOS
3668,09.3.51.06,DJACOTE
3669,09.3.51.07,GADOME
3670,09.3.51.08,GATIVE
3671,09.3.51.09,HONGODE
3672,09.3.51.10,HONVE-COME
3673,09.3.51.11,HOTEL DE VILLE
3674,09.3.51.12,KANDE
3675,09.3.51.13,KPONGONOU
3676,09.3.51.14,MAISON DES JEUNES
3677,09.3.51.15,MON BERGER
3678,09.3.51.16,NONGO
3679,09.3.51.17,SOSSIGBE
3680,09.3.51.18,SOUKPOTOME
3681,09.3.03.01,AGBLOTOME
3682,09.3.03.02,HONNOUGBO
3683,09.3.03.03,KPETEKAN
3684,09.3.03.04,KPODJI
3685,09.3.03.05,MEZINTOME
3686,09.3.03.06,PEDACOME
3687,09.3.03.07,TOTCHON-AGNI
3688,09.3.03.08,ZOUNTA
3689,09.3.04.01,DJACOTE
3690,09.3.04.02,GBEDEVINOU
3691,09.3.04.03,SIVAME
3692,09.3.04.04,TOVE
3693,09.4.01.01,ADJAHA
3694,09.4.01.02,CONHO
3695,09.4.01.03,COTOCOLI
3696,09.4.01.04,KPOVIDJI
3697,09.4.01.05,SEHO CONDJI
3698,09.4.01.06,TODJONOUKOIN
3699,09.4.01.07,TOKPA MONOTO
3700,09.4.01.08,TOKPA-AIZO
3701,09.4.02.01,AGOUE
3702,09.4.02.02,AGOUE GBEDJIN
3703,09.4.02.03,AYIGUINNOU
3704,09.4.02.04,HILLA CONDJI
3705,09.4.02.05,LOUIS CONDJI
3706,09.4.02.06,MISSIHOUN CONDJI
3707,09.4.02.07,NICOUE CONDJI
3708,09.4.02.08,ZOGBEDJI
3709,09.4.03.01,ALLONGO
3710,09.4.03.02,AVLO
3711,09.4.03.03,AVLO HOUTA
3712,09.4.03.04,GNINHOUNTIME
3713,09.4.03.05,HAKOUE
3714,09.4.03.06,HEYI GBADJI
3715,09.4.03.07,HOUNKOUNNOU
3716,09.4.03.08,KOUETA
3717,09.4.03.09,KPEKO
3718,09.4.04.01,DEVIKANMEY
3719,09.4.04.02,DJANGLAMEY
3720,09.4.04.04,GBEDJI
3721,09.4.04.05,GOUNTOETO
3722,09.4.04.06,HANMLANGNI
3723,09.4.04.07,KPATCHA-CONDJI
3724,09.4.04.08,TOLEBEKPA
3725,09.4.04.09,TOMADJIHOUE
3726,09.4.05.01,ADIMADO
3727,09.4.05.03,GBEHOUE OUATCHI
3728,09.4.05.04,GBEHOUE PEDAH
3729,09.4.05.05,KPABLE
3730,09.4.05.06,SOHON
3731,09.4.05.07,TALA
3732,09.4.51.01,AGONNEKANMEY
3733,09.4.51.02,AKODESSEWA
3734,09.4.51.03,APOUTAGBO
3735,09.4.51.04,EWE CONDJI
3736,09.4.51.05,HEVE
3737,09.4.51.06,HOUNDJOHOUNDJI
3738,09.4.51.08,ONKUIHOUE
3739,09.4.51.09,SALIGATO
3740,09.4.51.10,TOKLANHON
3741,09.4.51.11,YODO CONDJI
3742,09.4.06.01,ADANKPE
3743,09.4.06.02,ADJIGO
3744,09.4.06.03,AWAME
3745,09.4.06.04,BATHOTO
3746,09.4.06.05,GNITO
3747,09.4.06.06,SAZUE
3748,09.4.06.07,VODOMEY
3749,09.5.01.01,AGUEHON
3750,09.5.01.02,DAHE-AKLO
3751,09.5.01.03,DAHE-GBEDJI
3752,09.5.01.04,DAHE-KPODJI
3753,09.5.01.05,DANHOUE
3754,09.5.01.06,DJETOE
3755,09.5.01.07,DJIBIO
3756,09.5.01.08,GNAMAKO
3757,09.5.01.09,HOUANKPA
3758,09.5.01.10,HOUANKPATO
3759,09.5.01.11,KPASSAKANME
3760,09.5.01.12,TOHOUIN
3761,09.5.02.01,ADJAME
3762,09.5.02.02,ADROME GBETO
3763,09.5.02.03,ADROME KPOVIDJI
3764,09.5.02.04,AGONGOH
3765,09.5.02.05,AHOULOUME
3766,09.5.02.06,DIDONGBOGOH
3767,09.5.02.07,DODJI
3768,09.5.02.08,DOUTOU
3769,09.5.02.09,DOUTOU-AKLOH
3770,09.5.02.10,DOUTOU-FIFADJI
3771,09.5.02.11,DOUTOU-HEHOUIN
3772,09.5.02.12,DOUTOU-KPODJI
3773,09.5.02.13,GAHOUE
3774,09.5.02.14,GBAGBONOU
3775,09.5.02.15,GBAHOSSOUHOUE
3776,09.5.02.16,GBOHO
3777,09.5.02.17,GOGOHONDJI
3778,09.5.02.18,HLASSIGOUNME
3779,09.5.02.19,HLASSIGOUNME-AKLOH
3780,09.5.02.20,HOUNVI ATCHAGO
3781,09.5.02.21,KOWENOU
3782,09.5.02.22,KPANSOUINGOH
3783,09.5.02.23,MAIBOUI
3784,09.5.02.24,MAIBOUI-AKLOH
3785,09.5.02.25,N'KONOUHOUE
3786,09.5.02.26,TOKPA
3787,09.5.03.01,AGLE
3788,09.5.03.02,AKLOH
3789,09.5.03.03,DEVEDJI
3790,09.5.03.04,GAVE
3791,09.5.03.05,GNITONOU
3792,09.5.03.06,KPETOU-GBADJI
3793,09.5.03.07,TOGBONOU
3794,09.5.51.01,AGONGOH
3795,09.5.51.02,DINCOME
3796,09.5.51.03,HOUNVI
3797,09.5.51.04,KEDJI
3798,09.5.51.05,KPODJI
3799,09.5.51.06,TOHON
3800,09.5.51.07,VEGODOE
3801,09.5.51.08,ZINDJIHOUE
3802,09.5.52.01,ADJIGO
3803,09.5.52.02,ALLOGO
3804,09.5.52.03,DANKLO
3805,09.5.52.04,DRE
3806,09.5.52.05,DRE-LONMNAVA
3807,09.5.52.06,EKINDJI
3808,09.5.52.07,GAHOUIN
3809,09.5.52.08,GBADAGLI
3810,09.5.52.09,GBEDJI
3811,09.5.52.10,GONFIOCOMEY-NORD
3812,09.5.52.11,GONFIOCOMEY-SUD
3813,09.5.52.12,HINDE
3814,09.5.52.13,HONNOUGBO
3815,09.5.52.15,LOGOHOUE
3816,09.5.52.16,LOKOHOUE
3817,09.5.52.17,SEBO
3818,09.5.52.18,SOHOUNME
3819,09.5.52.19,ZOUNME
3820,09.5.04.01,DAVE
3821,09.5.04.03,HOUINGAH-HOUEGBE
3822,09.5.04.04,HOUINGAH-SALAHOUE
3823,09.5.04.05,MANONKPON
3824,09.5.04.06,SEWACOMEY
3825,09.5.04.07,TOHONOU
3826,09.5.04.08,ZOUNGBONOU
3827,09.6.01.02,AGAME
3828,09.6.01.03,AGNIGBAVEDJI
3829,09.6.01.04,AHOTISSA
3830,09.6.01.05,ALIGOUDO
3831,09.6.01.06,AZIZOSSA
3832,09.6.01.08,GANWOTISSA
3833,09.6.01.09,KPOTA
3834,09.6.01.10,TEDEADO
3835,09.6.02.01,DESSA
3836,09.6.02.02,HOUEDAHO
3837,09.6.02.03,KESSAWE
3838,09.6.02.04,LOGBO
3839,09.6.02.05,SESSEHOUKANME
3840,09.6.02.06,TOKPA
3841,09.6.02.07,VEHA
3842,09.6.03.01,ABLODE
3843,09.6.03.02,ADRODJI
3844,09.6.03.03,AGNITO
3845,09.6.03.04,AGNITO-TCHICOMEY
3846,09.6.03.05,HOUANME
3847,09.6.03.06,KOUDO
3848,09.6.03.07,KPLOGODOME
3849,09.6.03.08,TINOU
3850,09.6.03.09,TOZOUNME
3851,09.6.03.10,TOZOUNME-GBEDJI
3852,09.6.51.01,ADJAKOMEY
3853,09.6.51.02,AGNIVEDJI
3854,09.6.51.03,AGONVE
3855,09.6.51.04,AHOUAME
3856,09.6.51.05,AKODEDJRO
3857,09.6.51.06,ATIKPETA
3858,09.6.51.07,DEKANME
3859,09.6.51.08,DJEHADJI
3860,09.6.51.09,DOUKONTA
3861,09.6.51.10,FONGBA
3862,09.6.51.11,GBODEDJI
3863,09.6.51.12,GLO
3864,09.6.51.13,GUEHOUNKON
3865,09.6.51.14,GUINKOMEY
3866,09.6.51.15,SAGUE
3867,09.6.51.16,TAKON-ZONGO
3868,09.6.51.17,TCHICOMEY
3869,09.6.51.18,TODOGA
3870,09.6.51.19,TOGUEME
3871,09.6.51.20,TOTA-KINDJI
3872,09.6.51.21,YENAWA
3873,09.6.51.22,ZOUNGAME
3874,09.6.51.23,ZOUNHOUE
3875,09.6.04.01,ADJIGO-KPODAVE
3876,09.6.04.02,ADJOHOUE
3877,09.6.04.03,AGONKANME
3878,09.6.04.04,ATINMADO
3879,09.6.04.05,DANSIHOUE
3880,09.6.04.06,DJONDJI-ZOUNME
3881,09.6.04.07,HLODO
3882,09.6.04.08,KINWEDJI
3883,09.6.04.09,LEGO
3884,09.6.04.10,MEDEHOUNTA
3885,09.6.04.11,MONKPA-SEDJI
3886,09.6.04.12,OUEDEME-CADA
3887,09.6.04.13,OUEDEME-DJANGLANME
3888,09.6.04.14,SEDJE-GLETA
3889,09.6.04.15,TOTINGA
3890,10.1.51.01,ADOVIE
3891,10.1.51.02,ADOVIE ALAGA
3892,10.1.51.03,AHOUANDJI
3893,10.1.51.04,HOUNHOUEKO
3894,10.1.51.05,HOUNSINVIE
3895,10.1.51.06,HOUNVE
3896,10.1.51.07,SEDJE-GBETA
3897,10.1.52.01,ADJINAN
3898,10.1.52.02,ADJINAN-AGA
3899,10.1.52.03,AGBOTO
3900,10.1.52.04,DROGBO
3901,10.1.52.05,HOUEGBO
3902,10.1.52.06,KPOTA
3903,10.1.52.07,SOTA
3904,10.1.52.08,SOTA-TCHEME
3905,10.1.01.01,AGBOMEY-TAKPLIKPO
3906,10.1.01.02,AGLOGBE
3907,10.1.01.03,AYIHOUNZO
3908,10.1.01.04,BOKOVI-TCHAKA
3909,10.1.01.05,DO-HONGLA
3910,10.1.01.06,HAHAME
3911,10.1.01.07,SEDJE
3912,10.1.01.09,VIDJINAN
3913,10.1.02.01,ADJATI-DJOGBEHOUE
3914,10.1.02.02,ADJATI-VEDO
3915,10.1.02.03,DJEVIE -WADON
3916,10.1.02.04,DOSSOUVIE
3917,10.1.02.06,HONVIE CENTRE
3918,10.1.02.07,HOUNSA-ASSIOGBOSSA
3919,10.1.02.08,KPADOVIE
3920,10.1.02.09,KPOVIE-GBADA
3921,10.1.03.01,AGAOUGBETA
3922,10.1.03.02,AGATA
3923,10.1.03.04,HEVIE-KPOTA
3924,10.1.03.05,MALANHOUI
3925,10.1.03.06,MALANHOUI-KPODO
3926,10.1.03.07,OUEKE
3927,10.1.03.08,TANME
3928,10.1.04.01,ALLADAKO
3929,10.1.04.02,ALLADAKO-DEGOETO
3930,10.1.04.03,DJAVI
3931,10.1.04.04,DJAVI-ZEBE
3932,10.1.04.05,GBANGNITO
3933,10.4.51.04,AKPRO-HANZOUNME
3934,10.4.51.05,AKPRO-MISSERETE
3935,10.4.51.06,BLEHOUAN
3936,10.4.51.07,DANME-LOKONON
3937,10.4.51.08,GANMI
3938,10.4.51.09,GBEDJI
3939,10.4.51.10,KOUVE
3940,10.4.51.11,KPOGON
3941,10.4.51.12,TANME
3942,10.4.01.01,AGONDOZOUN
3943,10.4.01.02,AGONDOZOUN TANME
3944,10.4.01.03,GOME-DOKO
3945,10.4.01.04,GOME-SOTA
3946,10.4.01.05,HOUNLI
3947,10.4.01.06,TCHOUKOU-KPEVI
3948,10.4.01.07,ZOUNDJI
3949,10.4.02.01,AMOULOKO
3950,10.4.02.02,ANIANLIN
3951,10.4.02.03,GBAKPO-SEDJE
3952,10.4.02.04,HOUEZOUNME-DAHO
3953,10.4.02.05,KATAGON
3954,10.4.02.06,KILITI
3955,10.4.02.07,OUIYA
3956,10.4.02.08,SOGBE-ALIGO
3957,10.4.02.09,TCHIAN
3958,10.4.02.10,TOHOUIKANME
3959,10.4.02.11,TOKPA-HOUETE
3960,10.4.02.12,VANTE
3961,10.4.02.13,WAYI-SOGBE
3962,10.4.03.01,DANTO
3963,10.4.03.02,DANTO LES PALMIERS
3964,10.4.03.03,GOUAKO-KOTOCLOME
3965,10.4.03.04,SOHOMEY
3966,10.4.03.05,VAKON-ADANHOU
3967,10.4.03.06,VAKON-AGATHA
3968,10.4.03.07,VAKON-ANAGO
3969,10.4.03.08,VAKON-AZOHOUE
3970,10.4.03.09,VAKON-GBO
3971,10.4.03.10,VAKON-KPOZOUNGO
3972,10.4.04.01,AHOUANDJI
3973,10.4.04.02,ALLAGBA
3974,10.4.04.03,HOUEZOUNME-KPEVI
3975,10.4.04.04,KOUDJANNADA
3976,10.4.04.05,KPANOU-KPADE
3977,10.4.04.06,KPOLE
3978,10.4.04.07,ZOUNGBOME
3979,10.4.04.08,ZOUNGBOME KPADJRAKANME
3980,10.5.01.01,MALE
3981,10.5.01.02,MALE-HOUNGO
3982,10.5.01.03,OUINDODJI
3983,10.5.01.04,TANZOUN
3984,10.5.01.05,TANZOUN BLIGUEDE
3985,10.5.01.06,TCHOUKOU-DAHO
3986,10.5.01.07,TODEDJI
3987,10.5.01.08,TOKPA-YONHOSSOU
3988,10.5.01.09,VODENOU
3989,10.5.01.10,ZOUNGUE
3990,10.5.51.01,ALAWA
3991,10.5.51.02,AVALIGBO
3992,10.5.51.03,DANGBODJI
3993,10.5.51.04,GBEGODO
3994,10.5.51.05,HOUEDAKOME
3995,10.5.51.06,HOUEZE
3996,10.5.51.07,HOUNDOME-ALIGO
3997,10.5.51.08,KOGBOME
3998,10.5.51.09,LATCHE-HOUEZOUNME
3999,10.5.51.10,SEDJE
4000,10.5.02.01,AFFANDJI-TANME
4001,10.5.02.02,AHOVO
4002,10.5.02.03,BOKOUSSO
4003,10.5.02.04,DANME-KPOSSOU
4004,10.5.02.05,DJOMON
4005,10.5.02.06,GBETCHOU
4006,10.5.02.07,GBODJE
4007,10.5.02.08,HOUELI
4008,10.5.02.10,LOTIN-GBEDJEHOUIN
4009,10.5.02.11,LOTIN-GBEGODO
4010,10.5.02.12,SEDJE-AHOVO
4011,10.5.02.13,SEKANME
4012,10.5.03.01,AGAMADIN
4013,10.5.03.03,GBOZOUNME
4014,10.5.03.04,HOUNGON-DJINON
4015,10.5.03.05,SELIGON
4016,10.5.04.01,AFFOMADJE-KADA
4017,10.5.04.02,GBAGLA-GANFAN
4018,10.5.04.03,GBAGLA-GANFAN FLONOU
4019,10.5.04.05,GBOHOUNGBO
4020,10.5.04.06,KOUTI- LOGON
4021,10.5.04.07,KOUTI-KARO
4022,10.5.04.08,KOUTI-YENAWA
4023,10.5.04.09,LOKO-DAVE
4024,10.5.04.10,TOKPO
4025,10.5.05.01,GBAKPO-ACLE
4026,10.5.05.02,GBAKPO-YENOU
4027,10.5.05.03,HEHOUN
4028,10.5.05.04,OUANHO
4029,10.5.05.05,TCHAKLA
4030,10.5.06.01,DANME-TOVIHOUDJI
4031,10.5.06.02,KATE-KLIKO
4032,10.5.06.03,KOTAN
4033,10.5.06.04,SADO
4034,10.5.06.05,VAGNON
4035,10.5.06.06,WAMON
4036,10.6.01.01,AFFAME-CENTRE
4037,10.6.01.02,AGBOSSO
4038,10.6.01.03,AGBOSSO-KOTA
4039,10.6.01.04,DASSO
4040,10.6.01.05,SOTA
4041,10.6.01.06,WOVIME
4042,10.6.01.07,ZOMAI
4043,10.6.02.01,AGBOMAHAN
4044,10.6.02.02,AGONHOUI
4045,10.6.02.03,AGONKON
4046,10.6.02.04,ATCHONSA-CENTRE
4047,10.6.02.05,DOGBA
4048,10.6.02.06,DOGBA-HE
4049,10.6.02.07,GBOA
4050,10.6.51.01,AGBONAN
4051,10.6.51.02,ATCHABITA
4052,10.6.51.03,AYOGO
4053,10.6.51.04,AZONGBOSSA
4054,10.6.51.05,BONOU-CENTRE
4055,10.6.51.06,LOKOSSA
4056,10.6.51.07,OUEBOSSOU
4057,10.6.51.08,SOTINKANME
4058,10.6.51.09,TOVOH
4059,10.6.03.01,AHOUANZONME
4060,10.6.03.02,ASSROSSA
4061,10.6.03.03,AVLANKANME
4062,10.6.03.04,DAME-WOGON
4063,10.6.03.05,GNANHOUI ZOUNME
4064,10.6.04.01,ABEOKOUTA
4065,10.6.04.02,ADIDO
4066,10.6.04.03,ALLANKPON
4067,10.6.04.04,ATTANKPE
4068,10.6.04.05,AZONZOUNME
4069,10.6.04.06,HOUNVIGUE
4070,10.7.51.01,DANGBO
4071,10.7.51.02,DANGBO HONME
4072,10.7.51.03,DOGLA
4073,10.7.51.04,DOKOME
4074,10.7.51.05,KE
4075,10.7.51.06,MONNOTOKPA
4076,10.7.51.07,TOVE
4077,10.7.01.01,AFFIO
4078,10.7.01.02,ALIGBO
4079,10.7.01.03,HOUNHOUE
4080,10.7.01.04,KODEKPEME
4081,10.7.01.05,TOGBOHOUNSOU
4082,10.7.02.01,AGBANTA
4083,10.7.02.02,ALLANWADAN
4084,10.7.02.03,DANKO
4085,10.7.02.04,GBEKO CENTRE
4086,10.7.02.05,GBEKO DEKANGBO
4087,10.7.02.06,GBEKO SIOLI
4088,10.7.02.07,GBESSOUME
4089,10.7.02.08,SEHO DJIGBE
4090,10.7.03.01,ADJIDO
4091,10.7.03.02,AGBONOU
4092,10.7.03.03,AGONDO
4093,10.7.03.04,AGONGUE
4094,10.7.03.05,DAME
4095,10.7.03.06,DEWEME-DAHO
4096,10.7.03.07,HOUEDOMEY
4097,10.7.03.08,SODJI
4098,10.7.03.09,WOZOUNMEY
4099,10.7.04.02,AKPAME VEVI
4100,10.7.04.03,DJIGBE
4101,10.7.04.04,DJIGBE HOUNGON
4102,10.7.04.05,HONDJI
4103,10.7.04.06,HOZIN
4104,10.7.04.08,TOKPA-KOUDJOTA
4105,10.7.05.01,GLAHOUNSA
4106,10.7.05.02,GLAHOUNSA SEME
4107,10.7.05.03,HETIN-GLEHOUE
4108,10.7.05.04,HETIN-SOTA
4109,10.7.05.06,KODONOU
4110,10.7.06.01,AKOKPONAWA
4111,10.7.06.02,FINGNINKANME
4112,10.7.06.03,MITRO
4113,10.7.06.04,YOKON
4114,10.7.06.05,ZOUNGUE
4115,10.7.06.07,ZOUNTA
4116,10.8.01.01,ACCRON-GOGANKOMEY
4117,10.8.01.02,ADJEGOUNLE
4118,10.8.04.15,KANDEVIE  MISSOGBE
4119,10.8.04.16,KANDEVIE OWODE
4120,10.8.04.17,KPOGBONME
4121,10.8.04.18,SETO - GBODJE
4122,10.8.05.01,AKONABOE
4123,10.8.05.02,DJLADO
4124,10.8.05.03,DOWA
4125,10.8.05.04,DOWA  ALIOGBOGO
4126,10.8.05.05,DOWA  DEDOME
4127,10.8.05.06,HOUINVIE
4128,10.8.05.07,LOUHO
4129,10.8.05.08,OUANDO
4130,10.8.05.09,OUANDO CLEKANME
4131,10.8.05.10,OUANDO KOTIN
4132,10.8.05.11,TOKPOTA DADJROUGBE
4133,10.8.05.12,TOKPOTA DAVO
4134,10.8.05.13,TOKPOTA VEDO
4135,10.8.05.14,TOKPOTA ZEBE
4136,10.8.05.15,TOKPOTA ZINLIVALI
4137,10.9.01.01,AGBALILAME
4138,10.9.01.02,AGBLANGANDAN
4139,10.9.01.03,AKPOKPOTA
4140,10.9.01.04,DAVATIN
4141,10.9.01.05,GBAKPODJI
4142,10.9.01.06,KADJACOME
4143,10.9.01.07,KPAKPAKANME
4144,10.9.01.08,LOKOKOUKOUME
4145,10.9.01.09,MOUDOKOME
4146,10.9.01.10,SEKANDJI
4147,10.9.01.11,SEKANDJI ALLAMANDOSSI
4148,10.9.01.12,SEKANDJI HOUEYOGBE
4149,10.9.02.01,AGONSA GBO
4150,10.9.02.02,AHOLOUYEME
4151,10.9.02.03,DENOU
4152,10.9.02.04,DJEHO
4153,10.9.02.05,GOHO
4154,10.9.02.06,KETONOU
4155,10.9.02.07,TORRI-AGONSA
4156,10.9.03.01,AWANOU
4157,10.9.03.02,DJEREGBE
4158,10.9.03.03,DJEREGBE HOUELA
4159,10.9.03.04,GBEHONME
4160,10.9.03.05,GBOKPA
4161,10.9.03.06,HOUEKE
4162,10.9.03.07,HOUINTA
4163,10.9.04.01,DJEFFA GLEGBONOU
4164,10.9.04.02,DJEFFA HOUEDOME
4165,10.9.04.03,DJEFFA HOUEDOME  GBAGO
4166,10.9.04.04,DJEFFA KOWENOU
4167,10.9.04.05,EKPE  WECHINDAHOME
4168,10.9.04.06,EKPE GBEDJAME
4169,10.9.04.07,EKPE KANHONNOU
4170,10.9.04.08,EKPE-KPECOME
4171,10.9.04.09,EKPE-MARINA
4172,10.9.04.10,EKPE-PK10
4173,10.9.04.11,EKPE-SEYIVE
4174,10.9.04.12,TCHONVI
4175,10.9.04.13,TCHONVI AGBOLOGOUN
4176,10.9.51.01,AGONGO
4177,10.9.51.02,OKOUN-SEME
4178,10.9.51.03,PODJI-AGUE
4179,10.9.51.04,PODJI-AGUE GBAGO
4180,10.9.51.05,PODJI-MISSERETE
4181,10.9.51.06,SEME-PODJI
4182,10.9.05.01,AHLOME
4183,10.9.05.02,AYOKPO
4184,10.9.05.03,DJA
4185,10.9.05.04,GLOGBO
4186,10.9.05.05,GLOGBO PLAGE
4187,10.9.05.06,HOVIDOKPO
4188,10.9.05.07,KPOGUIDI
4189,10.9.05.08,KRAKE-DAHO
4190,10.9.05.09,TOHOUE
4191,10.9.05.10,WEGBEGO-ADIEME
4192,11.1.51.01,AFFACHA
4193,11.1.51.02,AFFESSEDA
4194,11.1.51.03,DAGBLA
4195,11.1.51.05,EGBE
4196,11.1.51.06,GBAGBATA
4197,11.1.51.07,HOUELI-GABA
4198,11.1.51.08,IGBA
4199,11.1.51.09,ITCHEDE
4200,11.1.51.10,IWOYE-OKO-IGBO
4201,11.1.51.12,OKE-ODAN
4202,11.1.51.13,OKE-ODO
4203,11.1.51.14,OKOFFIN
4204,11.1.51.15,TOFFO
4205,11.1.01.01,ADJEGOUNLE
4206,11.1.01.02,ATTAN-EWE
4207,11.1.01.03,ATTAN-OUIGNAN-AYETEDJOU
4208,11.1.01.04,FOUDITI
4209,11.1.01.05,IGBO-IROKO
4210,11.1.01.06,IGBO-ORO
4211,11.1.01.07,IKPINLE-ITARAKA
4212,11.1.01.08,IKPINLE-SEKANME
4213,11.1.01.09,IKPINLE-YENAWA
4214,11.1.01.10,ILAKO-ABIALA
4215,11.1.01.11,IMORO
4216,11.1.01.12,ITA-BOLARINWA
4217,11.1.01.13,KADJOLA
4218,11.1.02.01,HOUEDAME
4219,11.1.02.02,IGBO-AIDIN
4220,11.1.02.03,IGBO-AKPORO
4221,11.1.02.04,IGBO-IROKO
4222,11.1.02.05,KPOULOU
4223,11.1.02.06,KPOULOU-IDI-EKPE
4224,11.1.02.07,KPOULOU-ITCHOUGAN
4225,11.1.02.08,TOWI
4226,11.1.02.09,TROBOSSI
4227,11.1.03.01,ABADAGO
4228,11.1.03.02,ADJODA
4229,11.1.03.03,AYELADJOU
4230,11.1.03.04,DANHIME
4231,11.1.03.05,EGBE-AGBO
4232,11.1.03.06,ICHOUGBO
4233,11.1.03.07,IGBO-IKOKO
4234,11.1.03.08,ITA AHOLOU
4235,11.1.03.09,MASSE
4236,11.1.03.10,MASSE-ADJEGOUNLE
4237,11.1.03.11,MOWOBANI
4238,11.1.03.12,OGOURO
4239,11.1.03.13,OKE-OLA
4240,11.1.03.14,OKO-DJEGUEDE
4241,11.1.03.15,OWOCHANDE
4242,11.1.03.16,TEFFI-OKEIGBALA
4243,11.1.04.01,ADJELEMIDE
4244,11.1.04.02,ITA-ARO
4245,11.1.04.03,ITA-EGBEBI
4246,11.1.04.04,ITA-EGBEBI-ALAKPAROU
4247,11.1.04.05,ITA-OGOU
4248,11.1.04.06,IWINKA
4249,11.1.04.07,KOKOROKEHOUN
