,CDP,DP,CCM,CM,CAR,AR,VQ,CVQ
1422,3,ATLANTIQUE,308,ZE,30804,DODJI-BATA,AKOUEDJROMEDE,03.8.04.04
1423,3,ATLANTIQUE,308,ZE,30804,DODJI-BATA,DJOKO,03.8.04.05
1424,3,ATLANTIQUE,308,ZE,30804,DODJI-BATA,GANDAHO,03.8.04.06
1425,3,ATLANTIQUE,308,ZE,30804,DODJI-BATA,GBETO-FONGBO,03.8.04.07
1426,3,ATLANTIQUE,308,ZE,30804,DODJI-BATA,HOUNTAKON,03.8.04.09
1427,3,ATLANTIQUE,308,ZE,30804,DODJI-BATA,KPATCHAME,03.8.04.10
1428,3,ATLANTIQUE,308,ZE,30804,DODJI-BATA,WANKON,03.8.04.11
1429,3,ATLANTIQUE,308,ZE,30804,DODJI-BATA,WEDJI,03.8.04.12
1430,3,ATLANTIQUE,308,ZE,30805,HEKANME,AGBATA,03.8.05.01
1431,3,ATLANTIQUE,308,ZE,30805,HEKANME,AKPALIHONOU,03.8.05.02
1432,3,ATLANTIQUE,308,ZE,30805,HEKANME,AWOKPA,03.8.05.03
1433,3,ATLANTIQUE,308,ZE,30805,HEKANME,GBOZOUNME,03.8.05.04
1434,3,ATLANTIQUE,308,ZE,30805,HEKANME,HEKANME,03.8.05.05
1435,3,ATLANTIQUE,308,ZE,30805,HEKANME,HOUEDOTA,03.8.05.06
1436,3,ATLANTIQUE,308,ZE,30805,HEKANME,HOUEDOTA-DJOKO,03.8.05.07
1437,3,ATLANTIQUE,308,ZE,30805,HEKANME,HOUEHOUNTA,03.8.05.08
1438,3,ATLANTIQUE,308,ZE,30805,HEKANME,MANGASSA,03.8.05.09
1439,3,ATLANTIQUE,308,ZE,30805,HEKANME,TOGOUDO,03.8.05.10
1440,3,ATLANTIQUE,308,ZE,30806,KOUNDOKPOE,AIFA,03.8.06.01
1441,3,ATLANTIQUE,308,ZE,30806,KOUNDOKPOE,HOUEGNONKPA,03.8.06.02
1442,3,ATLANTIQUE,308,ZE,30806,KOUNDOKPOE,HOUEHOUNTA-TOZOUNKPA,03.8.06.03
1443,3,ATLANTIQUE,308,ZE,30806,KOUNDOKPOE,KOUNDOKPOE,03.8.06.04
1444,3,ATLANTIQUE,308,ZE,30806,KOUNDOKPOE,TANGNIGBADJI,03.8.06.05
1445,3,ATLANTIQUE,308,ZE,30806,KOUNDOKPOE,TOGBONOU,03.8.06.06
1446,3,ATLANTIQUE,308,ZE,30806,KOUNDOKPOE,WEDJAME,03.8.06.07
1447,3,ATLANTIQUE,308,ZE,30807,SEDJE-DENOU,AGBOHOUNSOU,03.8.07.01
1448,3,ATLANTIQUE,308,ZE,30807,SEDJE-DENOU,AGONDENOU,03.8.07.02
1449,3,ATLANTIQUE,308,ZE,30807,SEDJE-DENOU,AGONGBO,03.8.07.03
1450,3,ATLANTIQUE,308,ZE,30807,SEDJE-DENOU,AGUIAKPA,03.8.07.04
1451,3,ATLANTIQUE,308,ZE,30807,SEDJE-DENOU,SEDJE-DENOU,03.8.07.05
1452,3,ATLANTIQUE,308,ZE,30807,SEDJE-DENOU,SEDJE-KPOTA,03.8.07.06
1453,3,ATLANTIQUE,308,ZE,30807,SEDJE-DENOU,SEDJE-ZOUNMEY-AGA,03.8.07.07
1454,3,ATLANTIQUE,308,ZE,30808,SEDJE-HOUEGOUDO,AGLANGBIN,03.8.08.01
1455,3,ATLANTIQUE,308,ZE,30808,SEDJE-HOUEGOUDO,AHOZONNOUDE,03.8.08.02
1456,3,ATLANTIQUE,308,ZE,30808,SEDJE-HOUEGOUDO,AKPOMEY,03.8.08.03
1457,3,ATLANTIQUE,308,ZE,30808,SEDJE-HOUEGOUDO,AYAHOUNTA-FIFADJI,03.8.08.04
1458,3,ATLANTIQUE,308,ZE,30808,SEDJE-HOUEGOUDO,BODJI,03.8.08.05
1459,3,ATLANTIQUE,308,ZE,30808,SEDJE-HOUEGOUDO,MISSEBO,03.8.08.06
1460,3,ATLANTIQUE,308,ZE,30808,SEDJE-HOUEGOUDO,SEDJANNAKO,03.8.08.07
1461,3,ATLANTIQUE,308,ZE,30808,SEDJE-HOUEGOUDO,SEDJE-HOUEGOUDO,03.8.08.08
1462,3,ATLANTIQUE,308,ZE,30809,TANGBO,ADJAGO,03.8.09.01
1463,3,ATLANTIQUE,308,ZE,30809,TANGBO,AGBODJEDO,03.8.09.02
1464,3,ATLANTIQUE,308,ZE,30809,TANGBO,ANAVIE,03.8.09.03
1465,3,ATLANTIQUE,308,ZE,30809,TANGBO,AVLESSA,03.8.09.04
1466,3,ATLANTIQUE,308,ZE,30809,TANGBO,AZONKANME,03.8.09.05
1467,3,ATLANTIQUE,308,ZE,30809,TANGBO,DJITIN-AGA,03.8.09.06
1468,3,ATLANTIQUE,308,ZE,30809,TANGBO,GLEGBODJI AGAH,03.8.09.07
1469,3,ATLANTIQUE,308,ZE,30809,TANGBO,GLEGBODJI DO,03.8.09.08
1470,3,ATLANTIQUE,308,ZE,30809,TANGBO,HOUEZE,03.8.09.09
1471,3,ATLANTIQUE,308,ZE,30809,TANGBO,TANGBO-AGA,03.8.09.10
1472,3,ATLANTIQUE,308,ZE,30809,TANGBO,TANGBO-DO,03.8.09.11
1473,3,ATLANTIQUE,308,ZE,30809,TANGBO,TANMEY,03.8.09.12
1474,3,ATLANTIQUE,308,ZE,30809,TANGBO,YEVI,03.8.09.13
1475,3,ATLANTIQUE,308,ZE,30810,YOKPO,ADJAKPA,03.8.10.01
1476,3,ATLANTIQUE,308,ZE,30810,YOKPO,ADJRAKO,03.8.10.02
1477,3,ATLANTIQUE,308,ZE,30810,YOKPO,AWONSEDJA,03.8.10.03
1478,3,ATLANTIQUE,308,ZE,30810,YOKPO,HOUNLIKO,03.8.10.04
1479,3,ATLANTIQUE,308,ZE,30810,YOKPO,HOUNSAGOUDO,03.8.10.05
1480,3,ATLANTIQUE,308,ZE,30810,YOKPO,KOUDJANNADA-TOTA,03.8.10.06
1481,3,ATLANTIQUE,308,ZE,30810,YOKPO,WAWATA-DANDJI,03.8.10.07
1482,3,ATLANTIQUE,308,ZE,30810,YOKPO,WAWATA-ZOUNTO,03.8.10.08
1483,3,ATLANTIQUE,308,ZE,30810,YOKPO,YOKPO-CENTRE,03.8.10.09
1484,3,ATLANTIQUE,308,ZE,30851,ZE,AKPALI,03.8.51.01
1485,3,ATLANTIQUE,308,ZE,30851,ZE,AKPALI-DO,03.8.51.02
1486,3,ATLANTIQUE,308,ZE,30851,ZE,DOKOTA,03.8.51.03
1487,3,ATLANTIQUE,308,ZE,30851,ZE,DOKOTA-AGA,03.8.51.04
1488,3,ATLANTIQUE,308,ZE,30851,ZE,GOULO,03.8.51.05
1489,3,ATLANTIQUE,308,ZE,30851,ZE,GUEKOUMEDE,03.8.51.06
1490,3,ATLANTIQUE,308,ZE,30851,ZE,HAVIKPA,03.8.51.07
1491,3,ATLANTIQUE,308,ZE,30851,ZE,HOUEDAZOUNKPA,03.8.51.08
1492,3,ATLANTIQUE,308,ZE,30851,ZE,SODJI,03.8.51.09
1493,3,ATLANTIQUE,308,ZE,30851,ZE,WAGA,03.8.51.10
1494,3,ATLANTIQUE,308,ZE,30851,ZE,ZANNOUDJI,03.8.51.11
1495,3,ATLANTIQUE,308,ZE,30851,ZE,ZE,03.8.51.12
1496,3,ATLANTIQUE,308,ZE,30851,ZE,ZE-WEDJI,03.8.51.13
1497,3,ATLANTIQUE,308,ZE,30851,ZE,ZOUNGBOMEY,03.8.51.14
1498,4,BORGOU,401,BEMBEREKE,40151,BEMBEREKE,BEMBEREKE PEULH,04.1.51.01
1499,4,BORGOU,401,BEMBEREKE,40151,BEMBEREKE,BEMBEREKE-EST,04.1.51.02
1500,4,BORGOU,401,BEMBEREKE,40151,BEMBEREKE,BEMBEREKE-OUEST,04.1.51.03
1501,4,BORGOU,401,BEMBEREKE,40151,BEMBEREKE,BEROU,04.1.51.04
1502,4,BORGOU,401,BEMBEREKE,40151,BEMBEREKE,GAMARE,04.1.51.05
1503,4,BORGOU,401,BEMBEREKE,40151,BEMBEREKE,GANDO,04.1.51.06
1504,4,BORGOU,401,BEMBEREKE,40151,BEMBEREKE,GUERE,04.1.51.07
1505,4,BORGOU,401,BEMBEREKE,40151,BEMBEREKE,KENEKOU,04.1.51.08
1506,4,BORGOU,401,BEMBEREKE,40151,BEMBEREKE,KEROUKPOGO,04.1.51.09
1507,4,BORGOU,401,BEMBEREKE,40151,BEMBEREKE,KOKABO,04.1.51.10
1508,4,BORGOU,401,BEMBEREKE,40151,BEMBEREKE,KOSSOU,04.1.51.11
1509,4,BORGOU,401,BEMBEREKE,40151,BEMBEREKE,PEDAROU,04.1.51.12
1510,4,BORGOU,401,BEMBEREKE,40151,BEMBEREKE,WANRAROU,04.1.51.14
1511,4,BORGOU,401,BEMBEREKE,40101,BEROUBOUAY,BEROUBOUAY PEULH,04.1.01.01
1512,4,BORGOU,401,BEMBEREKE,40101,BEROUBOUAY,BEROUBOUAY-EST,04.1.01.02
1513,4,BORGOU,401,BEMBEREKE,40101,BEROUBOUAY,BEROUBOUAY-OUEST,04.1.01.03
1514,4,BORGOU,401,BEMBEREKE,40101,BEROUBOUAY,BOURATEBE,04.1.01.04
1515,4,BORGOU,401,BEMBEREKE,40101,BEROUBOUAY,KONGOU,04.1.01.06
1516,4,BORGOU,401,BEMBEREKE,40101,BEROUBOUAY,KONGOU-PEULH,04.1.01.07
1517,4,BORGOU,401,BEMBEREKE,40101,BEROUBOUAY,SOMBOUAN,04.1.01.08
1518,4,BORGOU,401,BEMBEREKE,40101,BEROUBOUAY,SOMBOUAN-PARIS,04.1.01.09
1519,4,BORGOU,401,BEMBEREKE,40102,BOUANRI,BORO,04.1.02.01
1520,4,BORGOU,401,BEMBEREKE,40102,BOUANRI,BOUANRI-GOUROU,04.1.02.02
1521,4,BORGOU,401,BEMBEREKE,40102,BOUANRI,BOUANRI-SONGOURA,04.1.02.04
1522,4,BORGOU,401,BEMBEREKE,40102,BOUANRI,GANDO-BOROU,04.1.02.05
1523,4,BORGOU,401,BEMBEREKE,40102,BOUANRI,GBEROU-DABA,04.1.02.06
1524,4,BORGOU,401,BEMBEREKE,40102,BOUANRI,GUERA-N'KALI,04.1.02.07
1525,4,BORGOU,401,BEMBEREKE,40102,BOUANRI,GUERA-N'KALI-TASSI,04.1.02.08
1526,4,BORGOU,401,BEMBEREKE,40102,BOUANRI,KASSAROU,04.1.02.09
1527,4,BORGOU,401,BEMBEREKE,40102,BOUANRI,KASSAROU GNEL BABI,04.1.02.10
1528,4,BORGOU,401,BEMBEREKE,40102,BOUANRI,SISSIGOUROU,04.1.02.11
1529,4,BORGOU,401,BEMBEREKE,40102,BOUANRI,TEME,04.1.02.12
1530,4,BORGOU,401,BEMBEREKE,40103,GAMIA,BAOURA,04.1.03.01
1531,4,BORGOU,401,BEMBEREKE,40103,GAMIA,BEREKE-GANDO,04.1.03.02
1532,4,BORGOU,401,BEMBEREKE,40103,GAMIA,BEREKE-GOUROU,04.1.03.03
1533,4,BORGOU,401,BEMBEREKE,40103,GAMIA,BOKE,04.1.03.04
1534,4,BORGOU,401,BEMBEREKE,40103,GAMIA,BOUAY,04.1.03.05
1535,4,BORGOU,401,BEMBEREKE,40103,GAMIA,BOURI,04.1.03.06
1536,4,BORGOU,401,BEMBEREKE,40103,GAMIA,DANTCHA,04.1.03.07
1537,4,BORGOU,401,BEMBEREKE,40103,GAMIA,GAMIA-EST,04.1.03.08
1538,4,BORGOU,401,BEMBEREKE,40103,GAMIA,GAMIA-OUEST,04.1.03.09
1539,4,BORGOU,401,BEMBEREKE,40103,GAMIA,GANRO,04.1.03.10
1540,4,BORGOU,401,BEMBEREKE,40103,GAMIA,GUESSOU-NORD,04.1.03.11
1541,4,BORGOU,401,BEMBEREKE,40103,GAMIA,KPEBERA,04.1.03.12
1542,4,BORGOU,401,BEMBEREKE,40103,GAMIA,MANI-BOKE,04.1.03.13
1543,4,BORGOU,401,BEMBEREKE,40103,GAMIA,TIMBOURE,04.1.03.14
1544,4,BORGOU,401,BEMBEREKE,40104,INA,GOUA,04.1.04.01
1545,4,BORGOU,401,BEMBEREKE,40104,INA,GUESSOU-BANM TAKA,04.1.04.02
1546,4,BORGOU,401,BEMBEREKE,40104,INA,GUESSOU-BANM TAKA-OUEST,04.1.04.03
1547,4,BORGOU,401,BEMBEREKE,40104,INA,GUESSOU-BANM TAKA-PEULH,04.1.04.04
1548,4,BORGOU,401,BEMBEREKE,40104,INA,INA,04.1.04.05
1549,4,BORGOU,401,BEMBEREKE,40104,INA,INA-EST,04.1.04.06
1550,4,BORGOU,401,BEMBEREKE,40104,INA,INA-GANDO,04.1.04.07
1551,4,BORGOU,401,BEMBEREKE,40104,INA,INA-OUEST,04.1.04.08
1552,4,BORGOU,401,BEMBEREKE,40104,INA,INA-PEULH,04.1.04.09
1553,4,BORGOU,401,BEMBEREKE,40104,INA,KONOU,04.1.04.10
1554,4,BORGOU,401,BEMBEREKE,40104,INA,SIKOURO,04.1.04.11
1555,4,BORGOU,401,BEMBEREKE,40104,INA,WODORA,04.1.04.12
1556,4,BORGOU,401,BEMBEREKE,40104,INA,WONKA-GOUROU,04.1.04.13
1557,4,BORGOU,402,KALALE,40201,BASSO,BANAGBASSON,04.2.01.01
1558,4,BORGOU,402,KALALE,40201,BASSO,BANEZI,04.2.01.02
1559,4,BORGOU,402,KALALE,40201,BASSO,BANEZI PEULH,04.2.01.03
1560,4,BORGOU,402,KALALE,40201,BASSO,BASSO,04.2.01.04
1561,4,BORGOU,402,KALALE,40201,BASSO,BASSO-PEULH,04.2.01.05
1562,4,BORGOU,402,KALALE,40201,BASSO,GAWEZI,04.2.01.06
1563,4,BORGOU,402,KALALE,40201,BASSO,GBEKONA,04.2.01.07
1564,4,BORGOU,402,KALALE,40201,BASSO,GOROGAWO,04.2.01.08
1565,4,BORGOU,402,KALALE,40201,BASSO,LADOUGA,04.2.01.09
1566,4,BORGOU,402,KALALE,40201,BASSO,NEGANZI,04.2.01.10
1567,4,BORGOU,402,KALALE,40201,BASSO,NEGANZI-PEULH,04.2.01.11
1568,4,BORGOU,402,KALALE,40202,BOUCA,ADA-KPANE,04.2.02.01
1569,4,BORGOU,402,KALALE,40202,BOUCA,BESSASSI-BOUCA,04.2.02.02
1570,4,BORGOU,402,KALALE,40202,BOUCA,BOUCA,04.2.02.03
1571,4,BORGOU,402,KALALE,40202,BOUCA,BOUCA-GANDO,04.2.02.04
1572,4,BORGOU,402,KALALE,40202,BOUCA,BOUCA-PEULH,04.2.02.05
1573,4,BORGOU,402,KALALE,40202,BOUCA,BOUCA-WOOROU,04.2.02.06
1574,4,BORGOU,402,KALALE,40202,BOUCA,BOURAOURE,04.2.02.07
1575,4,BORGOU,402,KALALE,40202,BOUCA,GANDO-GOUROU,04.2.02.08
1576,4,BORGOU,402,KALALE,40202,BOUCA,GBASSI,04.2.02.09
1577,4,BORGOU,402,KALALE,40202,BOUCA,GBASSI-GANDO,04.2.02.10
1578,4,BORGOU,402,KALALE,40202,BOUCA,GBEROUGBASSI,04.2.02.11
1579,4,BORGOU,402,KALALE,40202,BOUCA,GNEL-BOUCATOU,04.2.02.12
1580,4,BORGOU,402,KALALE,40202,BOUCA,KAALA,04.2.02.13
1581,4,BORGOU,402,KALALE,40202,BOUCA,KAREL,04.2.02.14
1582,4,BORGOU,402,KALALE,40202,BOUCA,KOUREL,04.2.02.15
1583,4,BORGOU,402,KALALE,40202,BOUCA,SEREGOUROU,04.2.02.16
1584,4,BORGOU,402,KALALE,40203,DERASSI,ALAFIAROU-DERASSI,04.2.03.01
1585,4,BORGOU,402,KALALE,40203,DERASSI,DERASSI,04.2.03.02
1586,4,BORGOU,402,KALALE,40203,DERASSI,GANNOURE-HERE,04.2.03.03
1587,4,BORGOU,402,KALALE,40203,DERASSI,GNEL-KELE,04.2.03.04
1588,4,BORGOU,402,KALALE,40203,DERASSI,GUIRI-GANDO,04.2.03.05
1589,4,BORGOU,402,KALALE,40203,DERASSI,GUIRI-PEULH,04.2.03.06
1590,4,BORGOU,402,KALALE,40203,DERASSI,KAKATINNIN,04.2.03.07
1591,4,BORGOU,402,KALALE,40203,DERASSI,MAREGUINTA,04.2.03.08
1592,4,BORGOU,402,KALALE,40203,DERASSI,MATCHORE,04.2.03.09
1593,4,BORGOU,402,KALALE,40203,DERASSI,TOUCARE,04.2.03.10
1594,4,BORGOU,402,KALALE,40203,DERASSI,WONKO,04.2.03.11
1595,4,BORGOU,402,KALALE,40204,DUNKASSA,ALAFIAROU-GANDO,04.2.04.01
1596,4,BORGOU,402,KALALE,40204,DUNKASSA,BATIN,04.2.04.02
1597,4,BORGOU,402,KALALE,40204,DUNKASSA,DANGOROU,04.2.04.04
1598,4,BORGOU,402,KALALE,40204,DUNKASSA,DJEGA-DUNKASSA,04.2.04.05
1599,4,BORGOU,402,KALALE,40204,DUNKASSA,DJILIDJALARE,04.2.04.06
1600,4,BORGOU,402,KALALE,40204,DUNKASSA,DUNKASSA,04.2.04.07
1601,4,BORGOU,402,KALALE,40204,DUNKASSA,DUNKASSA-PEULH,04.2.04.08
1602,4,BORGOU,402,KALALE,40204,DUNKASSA,GNEL-GAMADJE,04.2.04.10
1603,4,BORGOU,402,KALALE,40204,DUNKASSA,GOROBANI,04.2.04.11
1604,4,BORGOU,402,KALALE,40204,DUNKASSA,KIRICOUBE,04.2.04.12
1605,4,BORGOU,402,KALALE,40204,DUNKASSA,OUENAGOUROU,04.2.04.13
1606,4,BORGOU,402,KALALE,40251,KALALE,BESSASSI,04.2.51.01
1607,4,BORGOU,402,KALALE,40251,KALALE,BESSASSI-BEA,04.2.51.02
1608,4,BORGOU,402,KALALE,40251,KALALE,DANGANZI,04.2.51.04
1609,4,BORGOU,402,KALALE,40251,KALALE,DJEGA-KALALE,04.2.51.05
1610,4,BORGOU,402,KALALE,40251,KALALE,GOUDEMA,04.2.51.06
1611,4,BORGOU,402,KALALE,40251,KALALE,KALALE,04.2.51.07
1612,4,BORGOU,402,KALALE,40251,KALALE,KALALE-PEULH,04.2.51.08
1613,4,BORGOU,402,KALALE,40251,KALALE,KALALE-SESSOUAN,04.2.51.09
1614,4,BORGOU,402,KALALE,40251,KALALE,KIDAROUKPEROU,04.2.51.11
1615,4,BORGOU,402,KALALE,40251,KALALE,LOU,04.2.51.12
1616,4,BORGOU,402,KALALE,40251,KALALE,NASSICONZI,04.2.51.13
1617,4,BORGOU,402,KALALE,40251,KALALE,SEBANA,04.2.51.14
1618,4,BORGOU,402,KALALE,40251,KALALE,WOBADJE,04.2.51.15
1619,4,BORGOU,402,KALALE,40251,KALALE,YOLLA,04.2.51.16
1620,4,BORGOU,402,KALALE,40251,KALALE,ZAMBARA,04.2.51.17
1621,4,BORGOU,402,KALALE,40205,PEONGA,ANGARADEBOU,04.2.05.01
1622,4,BORGOU,402,KALALE,40205,PEONGA,BAGARIA,04.2.05.02
1623,4,BORGOU,402,KALALE,40205,PEONGA,BOA,04.2.05.03
1624,4,BORGOU,402,KALALE,40205,PEONGA,BOA-GANDO,04.2.05.04
1625,4,BORGOU,402,KALALE,40205,PEONGA,GANDO-BAKA,04.2.05.05
1626,4,BORGOU,402,KALALE,40205,PEONGA,GBEI,04.2.05.06
1627,4,BORGOU,402,KALALE,40205,PEONGA,GNEL-DJOBO,04.2.05.07
1628,4,BORGOU,402,KALALE,40205,PEONGA,GNEL-YAKAN,04.2.05.08
1629,4,BORGOU,402,KALALE,40205,PEONGA,GOSSODJI,04.2.05.09
1630,4,BORGOU,402,KALALE,40205,PEONGA,KORODJI,04.2.05.10
1631,4,BORGOU,402,KALALE,40205,PEONGA,PEONGA,04.2.05.11
1632,4,BORGOU,403,N'DALI,40301,BORI,ANGARADEBOU,04.3.01.01
1633,4,BORGOU,403,N'DALI,40301,BORI,BIO-SIKA,04.3.01.02
1634,4,BORGOU,403,N'DALI,40301,BORI,BORI,04.3.01.03
1635,4,BORGOU,403,N'DALI,40301,BORI,BORI-N'DARNON,04.3.01.04
1636,4,BORGOU,403,N'DALI,40301,BORI,BORI-PEULH,04.3.01.05
1637,4,BORGOU,403,N'DALI,40301,BORI,DARNON-GOUROU,04.3.01.06
1638,4,BORGOU,403,N'DALI,40301,BORI,GBITEBOU,04.3.01.07
1639,4,BORGOU,403,N'DALI,40301,BORI,GOUNIN,04.3.01.08
1640,4,BORGOU,403,N'DALI,40301,BORI,KORI,04.3.01.09
1641,4,BORGOU,403,N'DALI,40301,BORI,MAREGOUROU,04.3.01.10
1642,4,BORGOU,403,N'DALI,40301,BORI,MAREGOUROU-PEULH,04.3.01.11
1643,4,BORGOU,403,N'DALI,40301,BORI,SONNOUMON,04.3.01.12
1644,4,BORGOU,403,N'DALI,40301,BORI,SONNOUMON-GANDO,04.3.01.13
1645,4,BORGOU,403,N'DALI,40301,BORI,SONNOUMON-PEULH,04.3.01.14
1646,4,BORGOU,403,N'DALI,40301,BORI,SOUAROU,04.3.01.15
1647,4,BORGOU,403,N'DALI,40301,BORI,TEME,04.3.01.16
1648,4,BORGOU,403,N'DALI,40301,BORI,TEME-PEULH,04.3.01.17
1649,4,BORGOU,403,N'DALI,40302,GBEGOUROU,ALAFIAROU,04.3.02.01
1650,4,BORGOU,403,N'DALI,40302,GBEGOUROU,BINASSI,04.3.02.02
1651,4,BORGOU,403,N'DALI,40302,GBEGOUROU,DARNON,04.3.02.03
1652,4,BORGOU,403,N'DALI,40302,GBEGOUROU,DOUROUBE,04.3.02.04
1653,4,BORGOU,403,N'DALI,40302,GBEGOUROU,GBEGOUROU,04.3.02.05
1654,4,BORGOU,403,N'DALI,40302,GBEGOUROU,GUESSOU,04.3.02.06
1655,4,BORGOU,403,N'DALI,40302,GBEGOUROU,SINAWOURAROU,04.3.02.07
1656,4,BORGOU,403,N'DALI,40351,N'DALI,BANHOUN,04.3.51.01
1657,4,BORGOU,403,N'DALI,40351,N'DALI,BANHOUN-GANDO,04.3.51.02
1658,4,BORGOU,403,N'DALI,40351,N'DALI,KERI,04.3.51.03
1659,4,BORGOU,403,N'DALI,40351,N'DALI,N'DALI-PEULH,04.3.51.04
1660,4,BORGOU,403,N'DALI,40351,N'DALI,SAKAROU,04.3.51.05
1661,4,BORGOU,403,N'DALI,40351,N'DALI,SINISSON,04.3.51.06
1662,4,BORGOU,403,N'DALI,40351,N'DALI,SUANIN,04.3.51.07
1663,4,BORGOU,403,N'DALI,40351,N'DALI,TEPA,04.3.51.08
1664,4,BORGOU,403,N'DALI,40351,N'DALI,TREBOUN,04.3.51.09
1665,4,BORGOU,403,N'DALI,40351,N'DALI,WARI-GOURA,04.3.51.10
1666,4,BORGOU,403,N'DALI,40351,N'DALI,WOASSON,04.3.51.11
1667,4,BORGOU,403,N'DALI,40351,N'DALI,WOBAKAROU,04.3.51.12
1668,4,BORGOU,403,N'DALI,40351,N'DALI,YEROUMAROU,04.3.51.13
1669,4,BORGOU,403,N'DALI,40303,OUENOU,BANHOUN-KPO,04.3.03.01
1670,4,BORGOU,403,N'DALI,40303,OUENOU,BOUNIN,04.3.03.02
1671,4,BORGOU,403,N'DALI,40303,OUENOU,BOUYEROU,04.3.03.03
1672,4,BORGOU,403,N'DALI,40303,OUENOU,DANKOUROU,04.3.03.04
1673,4,BORGOU,403,N'DALI,40303,OUENOU,GAH-WINRA,04.3.03.05
1674,4,BORGOU,403,N'DALI,40303,OUENOU,MOUSSOUKOURE,04.3.03.06
1675,4,BORGOU,403,N'DALI,40303,OUENOU,OUENOU,04.3.03.07
1676,4,BORGOU,403,N'DALI,40303,OUENOU,OUENOU-PEULH,04.3.03.08
1677,4,BORGOU,403,N'DALI,40303,OUENOU,POURAMPARE,04.3.03.09
1678,4,BORGOU,403,N'DALI,40303,OUENOU,TAMAROU,04.3.03.10
1679,4,BORGOU,403,N'DALI,40303,OUENOU,WARIKPA,04.3.03.11
1680,4,BORGOU,403,N'DALI,40303,OUENOU,WEREKE,04.3.03.12
1681,4,BORGOU,403,N'DALI,40304,SIRAROU,BOKO,04.3.04.01
1682,4,BORGOU,403,N'DALI,40304,SIRAROU,DABOU,04.3.04.02
1683,4,BORGOU,403,N'DALI,40304,SIRAROU,GAH ALEROU,04.3.04.03
1684,4,BORGOU,403,N'DALI,40304,SIRAROU,GAH-SANKOUNIN,04.3.04.04
1685,4,BORGOU,403,N'DALI,40304,SIRAROU,GANDOU-NOMBA,04.3.04.05
1686,4,BORGOU,403,N'DALI,40304,SIRAROU,GBEGUINA,04.3.04.06
1687,4,BORGOU,403,N'DALI,40304,SIRAROU,KAKARA,04.3.04.07
1688,4,BORGOU,403,N'DALI,40304,SIRAROU,KOMIGUEA,04.3.04.08
1689,4,BORGOU,403,N'DALI,40304,SIRAROU,MAREBOROU,04.3.04.09
1690,4,BORGOU,403,N'DALI,40304,SIRAROU,SAKAROU,04.3.04.10
1691,4,BORGOU,403,N'DALI,40304,SIRAROU,SAMOUNIN,04.3.04.11
1692,4,BORGOU,403,N'DALI,40304,SIRAROU,SIRAROU,04.3.04.12
1693,4,BORGOU,403,N'DALI,40304,SIRAROU,TOUNRE,04.3.04.14
1694,4,BORGOU,403,N'DALI,40304,SIRAROU,YANKOI,04.3.04.15
1695,4,BORGOU,404,NIKKI,40401,BIRO,BIRO,04.4.01.01
1696,4,BORGOU,404,NIKKI,40401,BIRO,GNANHOUN,04.4.01.02
1697,4,BORGOU,404,NIKKI,40401,BIRO,MASSIAGOUROU,04.4.01.03
1698,4,BORGOU,404,NIKKI,40401,BIRO,NINGOUAROU,04.4.01.05
1699,4,BORGOU,404,NIKKI,40401,BIRO,OURAROU,04.4.01.06
1700,4,BORGOU,404,NIKKI,40401,BIRO,SONSONRE,04.4.01.07
1701,4,BORGOU,404,NIKKI,40401,BIRO,TEBO,04.4.01.08
1702,4,BORGOU,404,NIKKI,40402,GNONKOUROKALI,GBARI,04.4.02.01
1703,4,BORGOU,404,NIKKI,40402,GNONKOUROKALI,GNONKOURAKALI,04.4.02.03
1704,4,BORGOU,404,NIKKI,40402,GNONKOUROKALI,GOUROU-PIBOU,04.4.02.04
1705,4,BORGOU,404,NIKKI,40402,GNONKOUROKALI,GUEMA,04.4.02.05
1706,4,BORGOU,404,NIKKI,40402,GNONKOUROKALI,GUINROU,04.4.02.06
1707,4,BORGOU,404,NIKKI,40402,GNONKOUROKALI,GUINROU-PEULH,04.4.02.07
1708,4,BORGOU,404,NIKKI,40402,GNONKOUROKALI,SOUBO-BARAWOROU,04.4.02.08
1709,4,BORGOU,404,NIKKI,40402,GNONKOUROKALI,WOROUMANGASSAROU,04.4.02.10
1710,4,BORGOU,404,NIKKI,40451,NIKKI,ANGANKIROU,04.4.51.01
1711,4,BORGOU,404,NIKKI,40451,NIKKI,BARKEDJE,04.4.51.02
1712,4,BORGOU,404,NIKKI,40451,NIKKI,BAROUGOUROUSSI,04.4.51.03
1713,4,BORGOU,404,NIKKI,40451,NIKKI,BELLE,04.4.51.04
1714,4,BORGOU,404,NIKKI,40451,NIKKI,BOO,04.4.51.05
1715,3,ATLANTIQUE,305,SO-AVA,30551,SO-AVA,DOKODJI,03.5.51.06
1716,3,ATLANTIQUE,305,SO-AVA,30551,SO-AVA,HOUNDOMEY,03.5.51.07
1717,3,ATLANTIQUE,305,SO-AVA,30551,SO-AVA,SINDOMEY,03.5.51.08
1718,3,ATLANTIQUE,305,SO-AVA,30506,VEKKY,ANIANKOMEY,03.5.06.01
1719,3,ATLANTIQUE,305,SO-AVA,30506,VEKKY,AVLEZOUNMEY,03.5.06.02
1720,3,ATLANTIQUE,305,SO-AVA,30506,VEKKY,DOGODO,03.5.06.03
1721,3,ATLANTIQUE,305,SO-AVA,30506,VEKKY,EGUEKOMEY,03.5.06.04
